temperature_c,humidity_percent,co2_ppm,methane_ppm,smoke_density,air_quality_index,room_type,status,heat_index,gas_ratio,fire_risk_score,air_degradation,hour,day_of_week
25.61684882495417,39.60133036237908,675,0.0,9.4,92,kitchen,Safe,27.596915343073125,0.0,1.9130109294972504,110.8,5,6
20.98,57.7,424,0.0,9.0,55,living_room,Safe,23.865,0.0,1.6187999999999998,73.0,5,6
23.13,51.0,565,0.0,3.5,96,basement,Safe,25.68,0.0,1.5277999999999998,103.0,5,6
24.49,47.1,687,0.0,11.1,58,garage,Safe,26.845,0.0,1.9134,80.2,5,6
18.9,40.0,758,0.0,0.7,146,living_room,Safe,20.9,0.0,1.1619999999999997,147.4,5,6
24.2,50.2,603,0.0,8.7,137,bedroom,Safe,26.71,0.0,1.8,154.4,5,6
24.130385830612653,50.60621301776455,532,0.0,7.9,83,living_room,Safe,26.66069648150088,0.0,1.7638231498367591,98.8,5,6
22.61,54.9,575,0.0,6.8,123,garage,Safe,25.355,0.0,1.6285999999999998,136.6,5,6
17.02,47.7,623,0.0,4.9,109,garage,Safe,19.405,0.0,1.2172,118.8,5,6
18.47,55.8,746,0.0,9.2,119,bedroom,Safe,21.26,0.0,1.4762,137.4,5,6
24.69,41.2,752,0.0,7.0,111,garage,Safe,26.75,0.0,1.7614,125.0,5,6
29.04,39.4,1279,0.0,14.3,232,basement,Warning,31.01,0.0,2.3144,260.6,5,6
21.13,54.5,416,0.0,2.8,119,garage,Safe,23.855,0.0,1.3798,124.6,5,6
23.18,45.1,717,0.0,8.3,85,basement,Safe,25.435,0.0,1.7228,101.6,5,6
24.85,46.2,537,0.0,8.6,84,kitchen,Safe,27.16,0.0,1.835,101.2,5,6
20.33,56.4,478,0.0,5.4,94,living_room,Safe,23.15,0.0,1.4358,104.8,5,6
23.84,42.8,524,0.0,4.9,103,kitchen,Safe,25.98,0.0,1.6263999999999998,112.8,5,6
20.58,59.1,592,0.0,1.0,106,garage,Safe,23.535,0.0,1.2748,108.0,5,6
21.16,55.0,654,0.0,8.3,95,living_room,Safe,23.91,0.0,1.6016,111.6,5,6
18.15,56.0,703,0.0,2.0,110,garage,Safe,20.95,0.0,1.169,114.0,5,6
24.32,42.9,533,0.0,7.9,63,basement,Safe,26.465,0.0,1.7752,78.8,5,6
15.364531697720722,38.48530075430364,651,0.0,2.5,95,garage,Safe,17.288796735435902,0.0,1.0218719018632432,100.0,5,6
28.28,68.3,1274,0.0,20.8,245,living_room,Warning,31.695,0.0,2.5288,286.6,5,6
27.43,59.1,1096,0.0,27.7,238,basement,Warning,30.385,0.0,2.7538,293.4,5,6
20.41,40.6,690,0.0,6.4,96,garage,Safe,22.44,0.0,1.4806,108.8,5,6
23.58,55.4,671,0.0,5.2,145,basement,Safe,26.35,0.0,1.6227999999999998,155.4,5,6
39.98,51.6,1717,87.7,39.4,453,garage,Danger,42.56,0.0510477299185099,3.9748,531.8,5,6
49.33,83.6,4932,101.86,67.2,515,kitchen,Danger,53.51,0.0206486924792215,5.6478,649.4,5,6
22.43,50.1,733,0.0,1.8,117,living_room,Safe,24.935,0.0,1.4178000000000002,120.6,5,6
28.53,36.7,1284,0.0,27.1,299,garage,Warning,30.365,0.0,2.7958,353.2,5,6
20.55,40.9,496,0.0,9.0,133,basement,Safe,22.595,0.0,1.593,151.0,5,6
20.85,48.2,469,0.0,5.7,142,kitchen,Safe,23.26,0.0,1.479,153.4,5,6
29.18,57.0,1335,0.0,29.9,297,living_room,Warning,32.03,0.0,2.9468,356.8,5,6
19.99,56.2,773,0.0,1.1,83,kitchen,Safe,22.8,0.0,1.2433999999999998,85.2,5,6
22.32,50.6,618,0.0,9.0,136,kitchen,Safe,24.85,0.0,1.6992,154.0,5,6
21.93,48.1,539,0.0,6.8,88,living_room,Safe,24.335,0.0,1.5878,101.6,5,6
21.047733648338458,41.10648854611117,623,0.0,5.8,63,bedroom,Safe,23.10305807564401,0.0,1.4948640189003073,74.6,5,6
21.91,58.6,661,0.0,8.9,67,kitchen,Safe,24.84,0.0,1.6706,84.8,5,6
21.36,53.3,630,0.0,10.4,136,basement,Safe,24.025,0.0,1.6976,156.8,5,6
20.02,53.4,688,0.0,5.9,146,bedroom,Safe,22.69,0.0,1.4372,157.8,5,6
26.25,49.1,1302,0.0,15.9,198,living_room,Warning,28.705,0.0,2.211,229.8,5,6
19.44,56.8,557,0.0,0.9,58,living_room,Safe,22.28,0.0,1.2024,59.8,5,6
27.19933472255103,42.26986636963153,1287,0.0,27.6,247,kitchen,Warning,29.312828041032606,0.0,2.735960083353062,302.2,5,6
35.42340390377614,64.29386093388997,1364,0.0,18.4,260,garage,Warning,38.63809695047064,0.0,2.861404234226568,296.8,5,6
26.9,69.1,1203,0.0,28.8,283,basement,Warning,30.355,0.0,2.766,340.6,5,6
24.08,43.9,728,0.0,7.4,122,kitchen,Safe,26.275,0.0,1.7407999999999997,136.8,5,6
23.56,47.0,705,0.0,10.7,106,kitchen,Safe,25.91,0.0,1.8416,127.4,5,6
17.35,59.5,428,0.0,0.8,118,kitchen,Safe,20.325000000000003,0.0,1.073,119.6,5,6
22.04,45.1,704,0.0,2.9,139,garage,Safe,24.295,0.0,1.4384,144.8,5,6
17.15,40.1,402,0.0,5.8,51,garage,Safe,19.155,0.0,1.261,62.6,5,6
21.09,41.4,607,0.0,7.8,96,bedroom,Safe,23.16,0.0,1.5774,111.6,5,6
24.14,59.3,443,0.0,6.1,93,garage,Safe,27.105,0.0,1.6924,105.2,5,6
21.79,55.9,655,0.0,3.6,121,kitchen,Safe,24.585,0.0,1.4514,128.2,5,6
19.09,46.7,416,0.0,9.0,101,living_room,Safe,21.425,0.0,1.5053999999999998,119.0,5,6
22.36,60.2,807,0.0,4.1,103,garage,Safe,25.37,0.0,1.5055999999999998,111.2,5,6
25.91,52.4,1470,0.0,29.4,286,garage,Warning,28.53,0.0,2.7306,344.8,5,6
21.75,41.7,509,0.0,2.6,75,kitchen,Safe,23.835,0.0,1.409,80.2,5,6
48.31,79.0,2533,74.89,80.8,334,kitchen,Danger,52.260000000000005,0.0295540647198105,6.130599999999999,495.6,5,6
22.24,54.0,802,0.0,0.3,87,living_room,Safe,24.94,0.0,1.3463999999999998,87.6,5,6
29.09,33.2,983,0.0,18.4,235,basement,Warning,30.75,0.0,2.4814,271.8,5,6
25.25,52.6,443,0.0,5.0,63,kitchen,Safe,27.88,0.0,1.715,73.0,5,6
27.34,32.0,1478,0.0,30.1,228,kitchen,Warning,28.94,0.0,2.8444000000000003,288.2,5,6
21.73,48.6,625,0.0,8.5,127,garage,Safe,24.16,0.0,1.6438,144.0,6,6
29.06,47.8,878,0.0,29.0,279,bedroom,Warning,31.45,0.0,2.9036,337.0,6,6
22.72,50.6,593,0.0,3.5,141,living_room,Safe,25.25,0.0,1.5032,148.0,6,6
22.41,52.0,789,0.0,6.4,92,kitchen,Safe,25.01,0.0,1.6006,104.8,6,6
24.88,51.6,732,0.0,1.2,137,garage,Safe,27.46,0.0,1.5408,139.4,6,6
22.15,45.2,456,0.0,8.6,63,basement,Safe,24.41,0.0,1.673,80.2,6,6
21.48,59.0,625,0.0,9.8,69,kitchen,Safe,24.43,0.0,1.6808,88.6,6,6
21.57,56.9,577,0.0,7.6,84,kitchen,Safe,24.415,0.0,1.5981999999999998,99.2,6,6
18.78,40.8,637,0.0,-0.0,122,basement,Safe,20.82,0.0,1.1268,122.0,6,6
24.26,44.5,546,0.0,5.5,149,kitchen,Safe,26.485000000000003,0.0,1.6756,160.0,6,6
19.72,56.4,520,0.0,9.4,108,garage,Safe,22.54,0.0,1.5592,126.8,6,6
22.93,41.2,448,0.0,7.9,61,basement,Safe,24.99,0.0,1.6918,76.8,6,6
19.69,56.3,539,0.0,9.2,66,basement,Safe,22.505000000000003,0.0,1.5494,84.4,6,6
20.49,48.5,669,0.0,4.1,132,garage,Safe,22.915,0.0,1.3934,140.2,6,6
19.35,43.7,412,0.0,4.6,106,living_room,Safe,21.535000000000004,0.0,1.3450000000000002,115.2,6,6
31.807734481971664,58.17629127600405,1526,0.0,17.3,281,garage,Warning,34.71654904577187,0.0,2.6004640689183,315.6,6,6
20.19,45.2,729,0.0,8.8,102,kitchen,Safe,22.450000000000003,0.0,1.5634,119.6,6,6
20.55,56.4,743,0.0,9.5,103,living_room,Safe,23.37,0.0,1.613,122.0,6,6
24.51,60.6,425,0.0,1.5,138,bedroom,Safe,27.540000000000003,0.0,1.5306,141.0,6,6
31.58,62.5,1171,0.0,14.0,260,basement,Warning,34.705,0.0,2.4548,288.0,6,6
19.09,57.4,667,0.0,3.0,136,garage,Safe,21.96,0.0,1.2654,142.0,6,6
19.79,45.1,680,0.0,7.8,75,living_room,Safe,22.045,0.0,1.4994,90.6,6,6
21.92,47.3,748,0.0,9.3,101,bedroom,Safe,24.285,0.0,1.6872,119.6,6,6
21.81,47.8,723,0.0,1.9,83,living_room,Safe,24.2,0.0,1.3845999999999998,86.8,6,6
35.88,60.9,2989,37.11,82.1,478,bedroom,Danger,38.925,0.0124113712374581,5.4368,642.2,6,6
49.98,68.5,2753,86.43,81.1,509,bedroom,Danger,53.405,0.0313834422657952,6.2428,671.2,6,6
22.78,60.3,440,0.0,7.8,153,basement,Safe,25.795,0.0,1.6788,168.6,6,6
30.06,66.1,1240,0.0,21.3,174,garage,Warning,33.364999999999995,0.0,2.6556,216.6,6,6
43.52,26.1,3093,26.66,69.3,372,living_room,Danger,44.825,0.0086166774402068,5.3832,510.6,6,6
22.3,43.7,679,0.0,2.7,74,bedroom,Safe,24.485,0.0,1.4460000000000002,79.4,6,6
19.5,59.4,791,0.0,2.7,54,basement,Safe,22.47,0.0,1.278,59.4,6,6
25.18,41.6,733,0.0,7.2,87,kitchen,Safe,27.26,0.0,1.7988,101.4,6,6
20.16,47.4,544,0.0,1.6,142,basement,Safe,22.53,0.0,1.2736,145.2,6,6
48.89,46.7,2359,83.24,99.7,449,garage,Danger,51.225,0.0352711864406779,6.9214,648.4,6,6
21.47,54.0,518,0.0,5.1,132,kitchen,Safe,24.17,0.0,1.4922,142.2,6,6
30.17,62.4,1437,0.0,17.5,249,kitchen,Warning,33.29,0.0,2.5102,284.0,6,6
29.03,42.4,1452,0.0,29.2,255,living_room,Warning,31.15,0.0,2.9098,313.4,6,6
19.25,47.8,522,0.0,0.8,92,garage,Safe,21.64,0.0,1.1869999999999998,93.6,6,6
23.75,41.2,525,0.0,3.8,146,kitchen,Safe,25.81,0.0,1.577,153.6,6,6
54.73,26.9,4111,53.06,80.3,486,kitchen,Danger,56.075,0.0129036964980544,6.4958,646.6,6,6
20.55,43.6,596,0.0,4.2,100,garage,Safe,22.73,0.0,1.401,108.4,6,6
25.18,41.5,422,0.0,3.5,123,bedroom,Safe,27.255,0.0,1.6507999999999998,130.0,6,6
22.41,59.5,729,0.0,7.5,59,living_room,Safe,25.385,0.0,1.6445999999999998,74.0,6,6
20.32,45.5,490,0.0,2.1,86,bedroom,Safe,22.595,0.0,1.3032,90.2,6,6
20.35,59.9,626,0.0,7.1,80,garage,Safe,23.345,0.0,1.505,94.2,6,6
19.59,45.3,555,0.0,7.2,56,bedroom,Safe,21.855,0.0,1.4634,70.4,6,6
35.08,70.3,1408,0.0,21.4,233,basement,Warning,38.595,0.0,2.9608,275.8,6,6
22.86,53.0,766,0.0,10.7,131,garage,Safe,25.51,0.0,1.7996,152.4,6,6
20.26,49.6,566,0.0,9.7,70,kitchen,Safe,22.74,0.0,1.6036,89.4,6,6
30.41,42.7,936,0.0,16.1,162,living_room,Warning,32.545,0.0,2.4686,194.2,6,6
56.57,54.4,3298,51.62,103.1,492,garage,Danger,59.29,0.0156471658078205,7.5182,698.2,6,6
24.75,57.6,451,0.0,5.7,154,kitchen,Safe,27.63,0.0,1.713,165.4,6,6
20.91,44.9,638,0.0,7.1,65,garage,Safe,23.155,0.0,1.5386,79.2,6,6
50.03,65.3,1881,23.62,91.8,445,living_room,Danger,53.295,0.0125504782146652,6.6738,628.6,6,6
26.17,60.1,1291,0.0,20.6,267,bedroom,Warning,29.175,0.0,2.3942,308.2,6,6
37.27,65.1,1606,80.11,67.3,350,garage,Danger,40.525000000000006,0.0498506533914125,4.9282,484.6,6,6
21.82,50.7,472,0.0,8.0,104,garage,Safe,24.355,0.0,1.6292000000000002,120.0,6,6
20.23,53.8,645,0.0,10.0,145,bedroom,Safe,22.92,0.0,1.6138,165.0,6,6
20.6,59.5,414,0.0,7.4,132,basement,Safe,23.575000000000003,0.0,1.5320000000000005,146.8,6,6
21.64,50.3,514,0.0,0.0,99,basement,Safe,24.155,0.0,1.2984,99.0,6,6
22.64,57.8,587,0.0,4.8,130,living_room,Safe,25.53,0.0,1.5504,139.6,6,6
22.14,50.4,657,0.0,3.8,74,kitchen,Safe,24.66,0.0,1.4804,81.6,6,6
22.69,52.0,440,0.0,2.1,120,basement,Safe,25.290000000000003,0.0,1.4454,124.2,7,6
24.59,45.5,526,0.0,1.0,142,basement,Safe,26.865,0.0,1.5154,144.0,7,6
25.73,40.8,707,0.0,7.2,127,garage,Safe,27.77,0.0,1.8318,141.4,7,6
24.88,50.0,711,0.0,9.6,143,living_room,Safe,27.38,0.0,1.8768,162.2,7,6
33.97,41.7,937,0.0,28.5,181,garage,Warning,36.055,0.0,3.1781999999999995,238.0,7,6
48.44,43.2,3505,68.94,56.2,451,garage,Danger,50.6,0.0196634341129492,5.1544,563.4,7,6
35.96,48.8,1075,0.0,29.6,312,garage,Warning,38.4,0.0,3.341600000000001,371.2,7,6
22.32,50.1,425,0.0,10.3,91,kitchen,Safe,24.825,0.0,1.7512,111.6,7,6
30.82,52.3,952,0.0,27.8,178,living_room,Warning,33.435,0.0,2.9612000000000003,233.6,7,6
32.9,44.5,1495,0.0,26.6,190,garage,Warning,35.125,0.0,3.038,243.2,7,6
17.82,54.6,524,0.0,5.4,150,kitchen,Safe,20.55,0.0,1.2852,160.8,7,6
51.81,61.6,3674,55.0,75.0,413,living_room,Danger,54.89,0.0149659863945578,6.1086,563.0,7,6
17.74,46.7,440,0.0,9.0,136,bedroom,Safe,20.075,0.0,1.4244,154.0,7,6
24.27,48.9,497,0.0,3.8,105,garage,Safe,26.715,0.0,1.6082,112.6,7,6
20.43,55.8,804,0.0,2.7,139,bedroom,Safe,23.22,0.0,1.3338,144.4,7,6
22.22,41.6,789,0.0,4.4,83,kitchen,Safe,24.3,0.0,1.5092,91.8,7,6
22.65,56.3,805,0.0,7.7,110,living_room,Safe,25.465,0.0,1.6669999999999998,125.4,7,6
19.63,56.4,510,0.0,6.5,132,basement,Safe,22.45,0.0,1.4377999999999995,145.0,7,6
50.96,32.8,2160,58.17,98.6,473,living_room,Danger,52.6,0.0269180934752429,7.001599999999999,670.2,7,6
32.13,59.5,1050,0.0,15.8,276,living_room,Warning,35.105000000000004,0.0,2.5598,307.6,7,6
23.89,43.4,595,0.0,2.6,120,kitchen,Safe,26.06,0.0,1.5374,125.2,7,6
24.44,56.6,651,0.0,7.4,59,kitchen,Safe,27.270000000000003,0.0,1.7624,73.8,7,6
32.98,32.5,1489,0.0,20.1,272,bedroom,Warning,34.605,0.0,2.7827999999999995,312.2,7,6
34.66,56.0,1365,0.0,18.4,199,kitchen,Warning,37.46,0.0,2.8155999999999994,235.8,7,6
17.01,56.9,673,0.0,4.3,58,living_room,Safe,19.855,0.0,1.1926,66.6,7,6
21.85,56.6,637,0.0,0.8,118,living_room,Safe,24.68,0.0,1.3430000000000002,119.6,7,6
22.75,50.2,580,0.0,1.0,113,bedroom,Safe,25.26,0.0,1.405,115.0,7,6
17.08,46.3,439,0.0,8.4,107,kitchen,Safe,19.395,0.0,1.3608,123.8,7,6
22.84,55.4,564,0.0,9.5,88,kitchen,Safe,25.61,0.0,1.7503999999999995,107.0,7,6
46.7,60.5,4189,98.28,58.6,490,living_room,Danger,49.725,0.0234558472553699,5.146,607.2,7,6
21.23,50.4,686,0.0,1.1,142,basement,Safe,23.75,0.0,1.3178,144.2,7,6
19.72,40.4,590,0.0,7.7,137,kitchen,Safe,21.74,0.0,1.4912,152.4,7,6
37.93,37.8,1771,59.55,39.1,369,basement,Danger,39.82,0.0336060948081264,3.8398,447.2,7,6
18.56,49.3,651,0.0,-0.4,110,living_room,Safe,21.025,0.0,1.0976,109.2,7,6
23.89,55.4,478,0.0,9.5,141,living_room,Safe,26.66,0.0,1.8134,160.0,7,6
24.04,46.9,816,0.0,4.7,84,kitchen,Safe,26.385,0.0,1.6303999999999998,93.4,7,6
24.34,48.6,683,0.0,4.7,83,living_room,Safe,26.77,0.0,1.6484,92.4,7,6
20.06,44.4,769,0.0,9.2,61,living_room,Safe,22.28,0.0,1.5716,79.4,7,6
33.21,41.2,888,0.0,18.7,239,living_room,Warning,35.27,0.0,2.7406,276.4,7,6
24.74,44.5,438,0.0,6.0,100,kitchen,Safe,26.965,0.0,1.7244,112.0,7,6
19.45,40.7,563,0.0,0.6,123,kitchen,Safe,21.485,0.0,1.191,124.2,7,6
18.18,51.4,765,0.0,0.7,58,living_room,Safe,20.75,0.0,1.1187999999999998,59.4,7,6
23.43,46.9,518,0.0,2.4,103,kitchen,Safe,25.775,0.0,1.5018,107.8,7,6
19.65,58.0,603,0.0,5.6,147,living_room,Safe,22.55,0.0,1.403,158.2,7,6
24.11,58.7,677,0.0,3.0,64,kitchen,Safe,27.045,0.0,1.5666,70.0,7,6
19.97,50.1,579,0.0,5.7,140,basement,Safe,22.475,0.0,1.4262,151.4,7,6
30.24,69.9,1380,0.0,18.6,305,bedroom,Warning,33.735,0.0,2.5584,342.2,7,6
22.76,41.3,480,0.0,10.6,94,living_room,Safe,24.825000000000003,0.0,1.7896,115.2,7,6
21.75,47.4,547,0.0,5.7,96,living_room,Safe,24.12,0.0,1.533,107.4,7,6
23.6,46.6,606,0.0,9.7,134,bedroom,Safe,25.93,0.0,1.804,153.4,7,6
21.49,41.3,783,0.0,1.5,111,kitchen,Safe,23.555,0.0,1.3493999999999997,114.0,7,6
16.8,49.9,754,0.0,2.0,89,living_room,Safe,19.295,0.0,1.088,93.0,7,6
20.11,59.2,715,0.0,1.9,139,garage,Safe,23.07,0.0,1.2826,142.8,7,6
21.01,43.4,622,0.0,9.5,54,garage,Safe,23.18,0.0,1.6405999999999998,73.0,7,6
17.45,59.0,743,0.0,7.1,141,kitchen,Safe,20.4,0.0,1.331,155.2,7,6
34.02,60.1,1128,0.0,22.3,270,living_room,Warning,37.025000000000006,0.0,2.9332000000000003,314.6,7,6
21.54,51.7,714,0.0,7.5,90,garage,Safe,24.125,0.0,1.5924,105.0,7,6
25.06,48.5,555,0.0,3.4,103,bedroom,Safe,27.485,0.0,1.6395999999999995,109.8,7,6
23.05,44.4,638,0.0,8.8,138,bedroom,Safe,25.27,0.0,1.735,155.6,7,6
23.05,55.1,521,0.0,0.7,76,basement,Safe,25.805,0.0,1.411,77.4,7,6
31.45,60.4,1323,0.0,29.3,242,garage,Warning,34.47,0.0,3.059,300.6,8,6
23.87,54.9,815,0.0,9.9,123,bedroom,Safe,26.615,0.0,1.8282,142.8,8,6
30.57,34.7,1497,0.0,31.0,164,garage,Warning,32.305,0.0,3.0742,226.0,8,6
18.02,45.0,552,0.0,1.4,83,kitchen,Safe,20.27,0.0,1.1372,85.8,8,6
25.19,51.2,698,0.0,5.0,121,kitchen,Safe,27.75,0.0,1.7114,131.0,8,6
20.55,42.9,448,0.0,8.7,139,kitchen,Safe,22.695,0.0,1.581,156.4,8,6
21.22,48.9,565,0.0,5.4,105,living_room,Safe,23.665,0.0,1.4892,115.8,8,6
21.31,46.0,779,0.0,2.4,70,basement,Safe,23.61,0.0,1.3745999999999998,74.8,8,6
21.32,50.5,596,0.0,3.3,65,basement,Safe,23.845,0.0,1.4112,71.6,8,6
18.59,45.2,449,0.0,3.9,108,basement,Safe,20.85,0.0,1.2714,115.8,8,6
31.16,43.4,1233,0.0,21.9,271,bedroom,Warning,33.33,0.0,2.7456,314.8,8,6
28.21,64.5,1164,0.0,16.4,293,basement,Warning,31.435,0.0,2.3486,325.8,8,6
25.2,43.4,432,0.0,10.3,108,bedroom,Safe,27.37,0.0,1.924,128.6,8,6
19.21,43.1,446,0.0,8.7,78,bedroom,Safe,21.365,0.0,1.5006,95.4,8,6
21.54,43.5,574,0.0,9.8,60,basement,Safe,23.715,0.0,1.6844,79.6,8,6
32.08,62.6,1206,0.0,31.3,293,garage,Warning,35.21,0.0,3.1768,355.6,8,6
19.11,44.1,680,0.0,8.7,57,garage,Safe,21.315,0.0,1.4946,74.4,8,6
45.18,54.8,5122,94.29,77.6,524,basement,Danger,47.92,0.0184052313097794,5.8148,679.2,8,6
18.4,39.9,487,0.0,0.5,74,garage,Safe,20.395,0.0,1.124,75.0,8,6
21.392037695749146,64.08231307706492,504,0.0,9.6,146,bedroom,Safe,24.59615334960239,0.0,1.6675222617449486,165.2,8,6
25.73,50.2,673,0.0,6.2,152,living_room,Safe,28.24,0.0,1.7917999999999998,164.4,8,6
18.46,57.8,783,0.0,4.6,60,kitchen,Safe,21.35,0.0,1.2916,69.2,8,6
23.660947795701308,44.62310485163697,423,0.0,6.1,106,garage,Safe,25.89210303828316,0.0,1.6636568677420782,118.2,8,6
18.42,58.1,633,0.0,2.1,139,garage,Safe,21.325000000000003,0.0,1.1892,143.2,8,6
17.47,40.6,533,0.0,4.4,105,garage,Safe,19.5,0.0,1.2242,113.8,8,6
29.22,55.6,1536,0.0,23.9,281,kitchen,Warning,32.0,0.0,2.7092,328.8,8,6
22.77,43.4,693,0.0,10.3,122,basement,Safe,24.94,0.0,1.7782,142.6,8,6
23.32,45.2,657,0.0,1.9,68,basement,Safe,25.58,0.0,1.4751999999999998,71.8,8,6
23.27,40.8,560,0.0,1.0,154,bedroom,Safe,25.31,0.0,1.4362,156.0,8,6
24.289155898429147,45.73907514345078,486,0.0,9.1,91,bedroom,Safe,26.576109655601687,0.0,1.8213493539057488,109.2,8,6
21.12586567790494,53.5749122539268,461,0.0,4.9,87,basement,Safe,23.80461129060128,0.0,1.4635519406742965,96.8,8,6
24.81,52.7,809,0.0,4.8,123,garage,Safe,27.445,0.0,1.6805999999999996,132.6,8,6
22.51,56.7,535,0.0,8.3,132,garage,Safe,25.345,0.0,1.6826,148.6,8,6
22.8,42.8,750,0.0,7.9,112,bedroom,Safe,24.94,0.0,1.684,127.8,8,6
22.88,56.8,541,0.0,8.6,121,kitchen,Safe,25.72,0.0,1.7168,138.2,8,6
30.9,41.2,896,0.0,27.2,291,living_room,Warning,32.96,0.0,2.942,345.4,8,6
35.91,36.5,1289,0.0,14.2,305,kitchen,Warning,37.735,0.0,2.7225999999999995,333.4,8,6
31.96,46.8,1502,0.0,15.7,214,kitchen,Warning,34.3,0.0,2.5456,245.4,8,6
44.21,31.2,4267,58.98,90.8,418,living_room,Danger,45.77,0.0138191190253045,6.2846,599.6,8,6
20.7,48.7,742,0.0,8.3,124,basement,Safe,23.135,0.0,1.574,140.6,8,6
23.72,51.5,441,0.0,7.9,93,basement,Safe,26.295,0.0,1.7392,108.8,8,6
20.65,48.2,743,0.0,3.7,117,living_room,Safe,23.06,0.0,1.387,124.4,8,6
19.96,46.4,461,0.0,4.5,137,basement,Safe,22.28,0.0,1.3776000000000002,146.0,8,6
40.67,56.0,3240,58.02,65.7,480,living_room,Danger,43.47,0.0179018821351434,5.0682,611.4,8,6
20.26,45.0,426,0.0,6.9,107,kitchen,Safe,22.51,0.0,1.4916,120.8,8,6
20.68,59.5,730,0.0,0.9,141,basement,Safe,23.655,0.0,1.2768,142.8,8,6
23.64,53.4,750,0.0,1.4,140,garage,Safe,26.31,0.0,1.4744,142.8,8,6
21.96,44.5,702,0.0,6.6,115,basement,Safe,24.185,0.0,1.5816,128.2,8,6
18.47,44.3,568,0.0,9.0,100,living_room,Safe,20.685,0.0,1.4682,118.0,8,6
20.25,44.1,443,0.0,9.5,51,kitchen,Safe,22.455,0.0,1.5950000000000002,70.0,8,6
19.97,54.8,526,0.0,4.8,125,kitchen,Safe,22.71,0.0,1.3902,134.6,8,6
30.27,63.5,985,0.0,13.1,281,living_room,Warning,33.445,0.0,2.3402000000000003,307.2,8,6
21.56,58.0,794,0.0,1.4,128,bedroom,Safe,24.46,0.0,1.3496,130.8,8,6
29.08,52.5,1018,0.0,31.2,302,basement,Warning,31.705,0.0,2.9928,364.4,8,6
19.66,45.1,729,0.0,8.3,82,kitchen,Safe,21.915,0.0,1.5116,98.6,8,6
35.69,55.1,1146,0.0,14.5,222,basement,Warning,38.445,0.0,2.7214,251.0,8,6
19.61,57.6,521,0.0,6.5,99,living_room,Safe,22.49,0.0,1.4366,112.0,8,6
22.22,49.1,545,0.0,1.9,145,living_room,Safe,24.675,0.0,1.4091999999999998,148.8,8,6
23.29,45.8,775,0.0,6.9,60,basement,Safe,25.58,0.0,1.6733999999999998,73.8,8,6
25.2,42.4,468,0.0,1.5,66,living_room,Safe,27.32,0.0,1.5719999999999998,69.0,8,6
20.0,57.5,607,0.0,1.3,113,living_room,Safe,22.875,0.0,1.252,115.6,8,6
22.23,55.3,675,0.0,9.2,119,basement,Safe,24.995,0.0,1.7018,137.4,8,6
23.01,54.1,494,0.0,10.1,83,kitchen,Safe,25.715000000000003,0.0,1.7846,103.2,8,6
35.3,43.3,2851,88.5,96.8,348,basement,Danger,37.465,0.0310308555399719,5.989999999999999,541.6,8,6
24.63,64.5,1476,0.0,24.8,173,living_room,Warning,27.855,0.0,2.4698,222.6,8,6
18.52,41.5,548,0.0,5.7,100,garage,Safe,20.595,0.0,1.3392,111.4,8,6
22.44,43.4,577,0.0,5.6,90,kitchen,Safe,24.61,0.0,1.5704,101.2,8,6
24.48,47.7,598,0.0,7.9,153,living_room,Safe,26.865,0.0,1.7848,168.8,8,6
22.21,46.8,639,0.0,3.6,91,garage,Safe,24.55,0.0,1.4766,98.2,9,6
27.88,50.6,1355,0.0,16.1,285,basement,Warning,30.41,0.0,2.3168,317.2,9,6
23.02,44.8,552,0.0,10.5,107,living_room,Safe,25.26,0.0,1.8012,128.0,9,6
22.12,58.7,806,0.0,5.0,115,bedroom,Safe,25.055,0.0,1.5272,125.0,9,6
24.54,52.4,724,0.0,3.5,132,garage,Safe,27.16,0.0,1.6123999999999998,139.0,9,6
34.5,59.3,1220,0.0,31.9,193,kitchen,Warning,37.465,0.0,3.346,256.8,9,6
24.25,45.5,520,0.0,9.2,66,bedroom,Safe,26.525,0.0,1.823,84.4,9,6
28.68,68.0,1193,0.0,28.8,166,living_room,Warning,32.08,0.0,2.8728,223.6,9,6
21.53,45.6,550,0.0,4.7,125,bedroom,Safe,23.81,0.0,1.4798000000000002,134.4,9,6
33.34,47.4,1546,0.0,15.5,275,bedroom,Warning,35.71,0.0,2.6204,306.0,9,6
19.8,58.8,557,0.0,9.5,142,living_room,Safe,22.74,0.0,1.568,161.0,9,6
35.46,59.4,4685,55.46,74.9,387,garage,Danger,38.43,0.01183525394793,5.123600000000001,536.8,9,6
19.7,42.2,619,0.0,7.7,108,kitchen,Safe,21.81,0.0,1.4899999999999998,123.4,9,6
23.79,49.0,756,0.0,8.2,112,living_room,Safe,26.24,0.0,1.7553999999999998,128.4,9,6
18.67,52.2,759,0.0,5.6,123,garage,Safe,21.28,0.0,1.3442,134.2,9,6
42.61,37.4,4535,78.51,61.0,329,living_room,Danger,44.48,0.017308201058201,4.9966,451.0,9,6
26.2,54.1,434,0.0,1.9,128,garage,Safe,28.905,0.0,1.648,131.8,9,6
23.04,49.8,535,0.0,0.6,129,basement,Safe,25.53,0.0,1.4064,130.2,9,6
26.73,47.7,1407,0.0,17.7,272,kitchen,Warning,29.115,0.0,2.3118000000000003,307.4,9,6
21.45,51.7,433,0.0,9.9,149,basement,Safe,24.035,0.0,1.6829999999999998,168.8,9,6
